battle-adv-ai	week15	o7
battle-ai	week01	o2
battle-ai	week01	o7
battle-ai	week02	o5
battle-ai	week02	o6
battle-ai	week02	o7
battle-ai	week02	o10
battle-ai	week03	o1
battle-ai	week03	o2
battle-ai	week03	o3
battle-ai	week03	o5
battle-ai	week03	o8
battle-ai	week03	o9
battle-ai	week03	o10
battle-ai	week04	o3
battle-ai	week04	o4
battle-ai	week04	o5
battle-ai	week04	o8
battle-ai	week05	o7
battle-ai	week06	o7
battle-ai	week06	o10
battle-ai	week07	o7
battle-ai	week07	o8
battle-ai	week07	o9
battle-ai	week07	o10
battle-ai	week08	o1
battle-ai	week08	o2
battle-ai	week08	o3
battle-ai	week08	o5
battle-ai	week08	o9
battle-ai	week08	o10
battle-ai	week09	o1
battle-ai	week09	o8
battle-ai	week09	o9
battle-ai	week10	o3
battle-ai	week10	o6
battle-ai	week10	o7
battle-ai	week10	o10
battle-ai	week11	o2
battle-ai	week11	o3
battle-ai	week11	o6
battle-ai	week11	o10
battle-ai	week12	o3
battle-ai	week12	o5
battle-ai	week12	o6
battle-ai	week12	o7
battle-ai	week12	o8
battle-ai	week12	o9
battle-ai	week13	o1
battle-ai	week13	o4
battle-ai	week13	o5
battle-ai	week13	o7
battle-ai	week13	o8
battle-ai	week13	o9
battle-ai	week14	o3
battle-ai	week14	o4
battle-ai	week14	o5
battle-ai	week14	o7
battle-ai	week14	o8
battle-ai	week14	o9
battle-ai	week14	o10
battle-ai	week15	o1
battle-ai	week15	o6
battle-ai	week15	o7
battle-ai	week15	o9
battle-ai	week15	o10
cloud-container-ai	week02	o8
cloud-container-ai	week05	o8
cloud-container-ai	week06	o8
cloud-container-ai	week07	o8
cloud-container-ai	week08	o7
cloud-container-ai	week08	o8
cloud-container-ai	week09	o3
cloud-container-ai	week09	o7
cloud-container-ai	week10	o7
cloud-container-ai	week11	o3
cloud-container-ai	week11	o6
cloud-container-ai	week12	o4
cloud-container-ai	week13	o7
cloud-container-ai	week13	o8
cloud-container-ai	week14	o7
cloud-container-ai	week15	o8
compliance-ai	week01	o10
compliance-ai	week02	o9
compliance-ai	week03	o8
compliance-ai	week03	o9
compliance-ai	week04	o9
compliance-ai	week05	o2
compliance-ai	week05	o3
compliance-ai	week05	o8
compliance-ai	week05	o9
compliance-ai	week06	o2
compliance-ai	week06	o3
compliance-ai	week06	o7
compliance-ai	week06	o8
compliance-ai	week06	o9
compliance-ai	week07	o8
compliance-ai	week07	o9
compliance-ai	week08	o5
compliance-ai	week08	o9
compliance-ai	week09	o2
compliance-ai	week09	o3
compliance-ai	week09	o4
compliance-ai	week09	o5
compliance-ai	week09	o7
compliance-ai	week09	o8
compliance-ai	week10	o3
compliance-ai	week10	o5
compliance-ai	week10	o7
compliance-ai	week10	o9
compliance-ai	week11	o6
compliance-ai	week11	o7
compliance-ai	week11	o8
compliance-ai	week12	o2
compliance-ai	week12	o3
compliance-ai	week12	o8
compliance-ai	week13	o7
compliance-ai	week13	o8
compliance-ai	week14	o4
compliance-ai	week14	o5
compliance-ai	week14	o6
compliance-ai	week14	o7
compliance-ai	week14	o8
compliance-ai	week15	o1
compliance-ai	week15	o2
compliance-ai	week15	o4
compliance-ai	week15	o6
compliance-ai	week15	o7
compliance-ai	week15	o8
physical-pentest-ai	week05	o1
physical-pentest-ai	week05	o5
physical-pentest-ai	week05	o6
physical-pentest-ai	week05	o7
physical-pentest-ai	week05	o9
physical-pentest-ai	week06	o2
physical-pentest-ai	week06	o7
physical-pentest-ai	week08	o3
physical-pentest-ai	week08	o4
physical-pentest-ai	week09	o1
physical-pentest-ai	week09	o7
soc-adv-ai	week02	o5
soc-adv-ai	week02	o8
soc-adv-ai	week13	o2
soc-adv-ai	week13	o3
soc-adv-ai	week13	o4
soc-adv-ai	week13	o5
soc-adv-ai	week13	o10
soc-adv-ai	week15	o9
soc-ai	week01	o1
soc-ai	week01	o4
soc-ai	week02	o3
soc-ai	week05	o1
soc-ai	week06	o3
soc-ai	week06	o4
soc-ai	week07	o3
soc-ai	week11	o4
soc-ai	week11	o8
soc-ai	week13	o6
soc-ai	week13	o7
soc-ai	week14	o2
soc-ai	week14	o4
soc-ai	week14	o7
soc-ai	week14	o9
soc-ai	week14	o10
soc-ai	week15	o2
soc-ai	week15	o5
soc-ai	week15	o6
web-vuln-ai	week01	o8
web-vuln-ai	week01	o9
web-vuln-ai	week01	o10
web-vuln-ai	week01	o13
web-vuln-ai	week01	o14
web-vuln-ai	week02	o1
web-vuln-ai	week02	o2
web-vuln-ai	week02	o3
web-vuln-ai	week02	o4
web-vuln-ai	week02	o5
web-vuln-ai	week02	o6
web-vuln-ai	week02	o7
web-vuln-ai	week02	o8
web-vuln-ai	week02	o11
web-vuln-ai	week02	o14
web-vuln-ai	week02	o15
web-vuln-ai	week03	o1
web-vuln-ai	week03	o2
web-vuln-ai	week03	o4
web-vuln-ai	week03	o5
web-vuln-ai	week03	o9
web-vuln-ai	week03	o11
web-vuln-ai	week03	o14
web-vuln-ai	week04	o3
web-vuln-ai	week05	o1
web-vuln-ai	week05	o4
web-vuln-ai	week05	o6
web-vuln-ai	week05	o7
web-vuln-ai	week05	o10
web-vuln-ai	week05	o11
web-vuln-ai	week05	o14
web-vuln-ai	week05	o15
web-vuln-ai	week06	o3
web-vuln-ai	week06	o4
web-vuln-ai	week06	o5
web-vuln-ai	week06	o6
web-vuln-ai	week06	o7
web-vuln-ai	week06	o8
web-vuln-ai	week06	o9
web-vuln-ai	week06	o10
web-vuln-ai	week06	o11
web-vuln-ai	week06	o12
web-vuln-ai	week06	o15
web-vuln-ai	week07	o1
web-vuln-ai	week07	o2
web-vuln-ai	week07	o3
web-vuln-ai	week07	o4
web-vuln-ai	week07	o7
web-vuln-ai	week07	o8
web-vuln-ai	week07	o11
web-vuln-ai	week07	o15
web-vuln-ai	week08	o1
web-vuln-ai	week08	o3
web-vuln-ai	week08	o4
web-vuln-ai	week08	o5
web-vuln-ai	week08	o7
web-vuln-ai	week08	o8
web-vuln-ai	week08	o10
web-vuln-ai	week09	o2
web-vuln-ai	week09	o3
web-vuln-ai	week09	o4
web-vuln-ai	week09	o6
web-vuln-ai	week15	o9
